ocean_delay_days,cost_increase_pct,current_stock_days,order_qty,optimal_air_qty
28,0.15670278073727817,5,13773,13740
38,0.07471595107100953,4,20000,20000
33,0.29008818489826693,16,13773,11433
42,0.3308825773636979,3,13773,13773
44,0.36056792679952177,25,13773,12022
22,0.12761560845928271,20,20000,5601
4,0.044624875818292,10,20000,394
29,0.039341828470948914,11,13773,11867
5,0.2130757742253619,22,13773,421
43,0.4729222045313575,26,13773,11494
3,0.1088645171235123,20,13773,0
28,0.12837080067077467,6,20000,18936
22,0.050444401052929466,15,20000,9098
5,0.3027851369469651,11,13773,360
31,0.33993643697358744,17,20000,13830
41,0.32146560408038,7,13773,13773
17,0.4305651215223906,26,20000,225
14,0.24321291751303586,9,13773,5200
39,0.06722852038353222,3,20000,20000
31,0.14470256535220632,19,13773,8745
8,0.3312149867106759,22,20000,407
36,0.30656098687077993,22,13773,9768
9,0.26550156487148124,22,20000,646
19,0.3414822093443436,21,13773,1946
5,0.3186954251866497,9,13773,1223
2,0.44066244473247584,6,20000,1846
41,0.2930081887391483,18,20000,20000
10,0.38930067935027823,17,20000,37
42,0.12435357798323393,27,13773,10216
16,0.339091292294534,6,13773,7846
31,0.45109705919133786,18,13773,9349
3,0.19286616394991662,5,20000,3188
3,0.3895520936693233,2,13773,3813
16,0.3623946505977177,23,20000,844
40,0.02976309843591124,7,13773,13773
18,0.29075415481203615,2,13773,10126
4,0.06509467460040119,25,13773,0
31,0.4836595861152956,5,20000,20000
21,0.4057037513503281,3,13773,11211
5,0.054861900623560056,14,13773,36
34,0.060875998823839206,15,20000,17573
21,0.2972369274563095,18,13773,4200
0,0.17244458708659166,12,20000,0
19,0.01745292953655464,4,13773,10842
21,0.27082075391652655,8,13773,8900
10,0.19392254984292345,11,20000,4424
12,0.05053824618587133,12,13773,3442
41,0.40096019612799133,11,20000,20000
2,0.457538382639403,9,20000,0
8,0.378296967007065,6,13773,3950
11,0.41121115500813865,24,13773,0
22,0.10824528363305869,3,13773,12122
13,0.1317864754593005,16,13773,1418
32,0.10426377014959387,17,13773,10484
17,0.382531715682782,5,20000,12474
40,0.47395853946724853,23,20000,15561
8,0.3584186033669513,17,20000,55
22,0.440733382439778,13,20000,11387
9,0.3193495474415863,15,20000,414
18,0.19382995027939953,13,13773,5547
4,0.2128808074651526,22,20000,42
22,0.03766071608370242,17,20000,8565
29,0.01572859762301304,17,13773,8441
24,0.3477378020945387,23,13773,3953
27,0.2192144460055903,13,13773,9214
33,0.27610753402731475,3,13773,13773
44,0.27883062381120816,24,20000,18221
24,0.1386879066666507,25,13773,3055
9,0.23794625541474534,15,20000,256
13,0.23538011083385113,12,13773,3068
41,0.1942136106139285,10,13773,13773
29,0.41033769170053525,23,20000,8495
40,0.22558200184379795,8,20000,20000
24,0.3018222622529939,13,13773,7872
13,0.44776006019041303,18,20000,1189
34,0.43311681142946123,10,13773,13773
33,0.4452111018895826,7,13773,13773
9,0.13500249823250698,13,20000,2267
34,0.017491244154031416,21,20000,12891
10,0.1305333999476646,11,20000,3773
10,0.13935367281035432,10,13773,2754
20,0.454680163362484,13,20000,9985
20,0.3246213664189853,2,20000,16953
21,0.04085197980111438,3,13773,11687
44,0.06768929800555057,20,20000,20000
6,0.0778380627709877,2,20000,7091
16,0.3152108740844616,17,20000,4010
1,0.36770701275350154,17,20000,0
11,0.42982195528269806,19,13773,808
41,0.47031827540312154,19,20000,18995
17,0.10085227869322089,24,13773,0
10,0.15488624236202453,27,13773,481
15,0.12016144037241533,14,20000,5301
17,0.17938078373306887,23,13773,640
34,0.4573325537118747,13,20000,18642
25,0.28755628346968076,10,13773,9893
15,0.36909594866224954,6,20000,10460
5,0.245059618063391,10,13773,1176
43,0.014428956668062265,14,13773,13773
42,0.032097742998907164,17,13773,13773
41,0.2689615156339429,11,13773,13773
11,0.3593945174100128,17,13773,632
12,0.10766526376436575,15,13773,2150
3,0.360954786996152,26,20000,161
38,0.4053328867417562,3,13773,13773
1,0.2059487391810556,26,20000,0
25,0.37320961642205247,20,13773,5001
26,0.20201497516422995,12,20000,13809
26,0.33917531472751,20,13773,6402
14,0.3819985246597715,12,13773,4218
7,0.4959633091540554,15,13773,0
6,0.17269833103179805,16,13773,360
39,0.20552039028730573,26,13773,9047
11,0.08281002970508566,8,13773,4803
12,0.10203652920090345,16,13773,1776
42,0.34669750129918886,25,13773,11200
16,0.45852279507723803,24,20000,318
16,0.19730247583062027,26,20000,141
35,0.08992222341777062,9,13773,13773
20,0.14254974969149703,5,20000,15059
7,0.2275258524040693,19,13773,240
4,0.1453251646826842,15,20000,0
25,0.11678954156093313,22,13773,4414
15,0.3679922443785398,19,20000,2037
35,0.003922460620311596,5,20000,20000
27,0.26961526366824157,3,13773,13773
28,0.39688340351487694,22,20000,8621
11,0.1331141431587341,7,13773,4780
36,0.3016457553060087,12,13773,13773
29,0.3344500528093089,2,20000,20000
22,0.327512348202545,16,13773,6213
15,0.22292481709935885,13,20000,5614
13,0.1732889939378896,25,20000,221
9,0.41796203651390673,19,20000,535
6,0.37922297849993214,6,20000,4653
44,0.16062758670695626,12,20000,20000
36,0.05150959722110304,25,20000,11582
28,0.035903772722734595,22,13773,5992
2,0.047137988949468024,20,20000,0
14,0.2914346805960214,23,20000,350
35,0.025831087914494844,2,20000,20000
18,0.1684634374820192,18,13773,3949
12,0.3765998509571147,9,13773,4334
41,0.14717408325768905,24,13773,10797
20,0.3816540385900649,17,20000,6848
36,0.37273351910352764,27,20000,10597
26,0.12291356631660816,27,20000,4004
28,0.36441109004637273,12,13773,11295
19,0.37388831913605036,20,13773,2429
24,0.19872696283351343,25,13773,2834
5,0.10521024187075911,12,20000,114
35,0.26063540344593455,16,20000,17648
1,0.46069879400009817,9,13773,0
21,0.319808366216031,15,20000,9111
31,0.0864612488136306,2,13773,13773
15,0.34137846236675995,11,13773,4801
17,0.21360151364091728,8,13773,7291
4,0.2957643986776865,19,20000,300
35,0.36703201751155395,13,13773,13773
29,0.2574736757572224,3,13773,13773
44,0.4069919872866543,19,20000,20000
18,0.3610777896583139,22,20000,2372
22,0.30753667000925533,8,13773,9487
33,0.07539640791617575,21,20000,12847
12,0.41797455545578416,13,20000,4261
42,0.467952792659908,21,20000,18594
28,0.06848256190464741,26,20000,5806
35,0.24412056471671528,15,13773,12355
21,0.12944437098525224,11,20000,11217
35,0.3772616537127823,10,13773,13773
8,0.36081481800235,24,20000,654
38,0.07044256028519935,16,20000,19470
18,0.4385136356308186,27,13773,542
37,0.09048653198900114,21,20000,15503
5,0.39862951282405373,25,20000,868
14,0.22849017981400244,11,13773,4346
19,0.16413614677907562,20,13773,2134
8,0.07911963133710675,20,13773,81
31,0.0838071280733147,13,20000,16786
3,0.33094527735045015,24,20000,472
17,0.27521519397356026,13,20000,7904
4,0.06104271082561635,10,13773,0
19,0.056348930219162596,21,20000,3281
22,0.03615528738639573,5,13773,11060
10,0.37188367368677205,2,13773,6540
36,0.3559410426146446,17,13773,11894
21,0.029215495427287574,2,13773,12263
3,0.2801350377984865,14,13773,348
28,0.04233807762134495,4,20000,20000
43,0.45187288530447084,13,13773,13773
33,0.4535587095900662,24,13773,7450
12,0.34911649490656504,10,13773,4515
41,0.463094460719725,5,13773,13773
8,0.4057265152068453,3,20000,7768
41,0.4142692879635247,23,20000,17289
30,0.2848539252849666,23,20000,9186
6,0.15302959910808794,10,13773,1681
3,0.10889955755821079,21,20000,0
18,0.1636000110194646,25,20000,117
41,0.31424771504453103,14,13773,13773
29,0.08632826791619946,15,13773,9855
30,0.1293201183186608,4,13773,13773
34,0.23403043139773222,19,13773,9901
20,0.11652504926230778,10,13773,8029
30,0.2943218348580308,16,20000,13657
18,0.4615880142281649,23,20000,1851
30,0.3740446828515632,25,20000,8107
31,0.3332133070744565,11,20000,17091
1,0.2913607379918894,26,20000,0
9,0.24397395462853244,18,13773,205
1,0.09328192981732986,14,20000,288
1,0.4473552277134328,2,20000,3882
23,0.12426800100641816,12,20000,12047
16,0.045654438789080376,6,20000,11551
31,0.3750075896143476,10,20000,19060
15,0.0878077671655832,8,13773,6699
15,0.185947999770588,8,13773,6259
38,0.014142464145489864,3,20000,20000
30,0.06853397127022404,20,13773,7152
42,0.08660181537995604,21,20000,18582
23,0.027205063875088975,19,20000,7519
0,0.3283284783114226,11,13773,0
10,0.4185038979015586,26,13773,16
20,0.18665770318297048,6,13773,9807
3,0.43728823835910036,17,20000,0
6,0.10667328728006326,24,20000,57
25,0.16269521178061974,26,20000,3633
11,0.0753684965155842,6,13773,5810
30,0.3102795977094993,16,13773,9801
16,0.20993479543515342,23,20000,221
32,0.30664167342094933,17,13773,10079
10,0.3808374526970918,5,13773,5009
27,0.27285150801647423,15,20000,12626
31,0.31381517745089393,25,13773,6486
0,0.46762515719716646,18,13773,304
27,0.14953215480442156,18,20000,11190
41,0.17958196931697656,22,20000,17349
6,0.35885168085466845,17,20000,0
1,0.30565275852769336,27,13773,175
41,0.08926645226985741,10,20000,20000
23,0.1880736550052451,3,13773,12228
3,0.23391900656235748,12,20000,0
43,0.20969491898419468,16,20000,20000
18,0.0891374041610204,4,20000,14281
25,0.46221504589213114,25,13773,2864
10,0.3811593808469879,17,20000,446
39,0.24067791605392613,22,20000,16074
42,0.3400305141534183,20,13773,13347
10,0.4486413360677609,23,13773,0
44,0.06808707118078561,7,20000,20000
2,0.12518652535348884,15,20000,0
11,0.2713506236283225,6,20000,7713
2,0.3995051856761793,6,13773,875
41,0.01812744772076369,7,13773,13773
26,0.49200907509818026,19,20000,9318
1,0.22745330144119857,23,20000,0
15,0.1796155703108615,19,20000,1987
1,0.14636221891988593,20,20000,0
29,0.08717835382543582,3,13773,13773
19,0.39578695446501394,18,13773,3784
37,0.47770708237304826,2,13773,13773
27,0.2068223774226991,10,20000,16037
24,0.4762103473767281,14,20000,12033
31,0.4118988077175171,5,13773,13773
9,0.24052556373815914,6,20000,6325
41,0.33701308956306636,27,13773,9789
39,0.21749208958523147,24,20000,15077
32,0.2793617041062762,19,20000,14231
12,0.029023168509251906,11,20000,5457
40,0.34813173765026656,26,13773,9275
41,0.026412322242068353,5,20000,20000
36,0.40854247345982475,27,20000,10704
15,0.41247346473027874,27,13773,25
44,0.1185386437781073,14,20000,20000
21,0.16183139051790013,14,20000,9683
19,0.24065518927914664,18,13773,3396
42,0.29833145346624074,9,20000,20000
26,0.14367683087099836,5,13773,12874
40,0.2962432023159625,24,20000,15393
15,0.14889353661464944,4,20000,12015
33,0.02774536053553034,12,13773,12628
31,0.0012637749159544742,13,20000,16414
25,0.0505755289592143,10,13773,10384
24,0.3961253500820091,16,20000,9995
1,0.48071565619166856,14,13773,0
11,0.21348309964060963,6,20000,7846
39,0.2563419767249714,6,20000,20000
8,0.07342408453671306,20,20000,0
11,0.2755156763400785,12,20000,4478
25,0.07232745100348842,10,20000,14619
8,0.30560716559941503,4,13773,4945
9,0.4666293337904269,19,20000,185
31,0.0978492696515198,14,13773,10933
33,0.382281859028551,26,13773,6541
19,0.011751211409162021,13,20000,8649
38,0.1877486206608105,10,20000,20000
1,0.05537425391525452,11,20000,0
0,0.17623772079784972,14,13773,87
35,0.08676845981944176,21,20000,13864
23,0.1866524950614437,21,20000,6617
26,0.20876140305376517,14,20000,12430
1,0.1502955613904592,27,20000,0
30,0.32831097473656456,23,20000,9345
13,0.45942602562945484,10,20000,6741
1,0.20029768705263618,25,13773,265
28,0.09617157823751071,11,20000,15248
14,0.13536137909799167,20,13773,911
11,0.4270004117481845,7,13773,4657
36,0.28581986163507395,8,20000,20000
27,0.22750551615347864,16,20000,12587
19,0.07481836075446335,23,13773,1601
38,0.22486365416189097,20,20000,16322
23,0.13924600167869333,15,20000,9942
20,0.4715815639266746,17,20000,6893
9,0.44203505470786564,15,20000,676
13,0.041951270914099004,26,13773,0
36,0.25832674463062144,21,13773,10130
17,0.11252917275733604,3,13773,9486
23,0.2053885447621453,10,20000,13513
13,0.4384239991257282,4,13773,7027
33,0.2637572599442724,7,13773,13773
11,0.16710764668537992,6,13773,5204
21,0.10394417705249853,15,20000,8155
5,0.4001624297032446,16,20000,0
35,0.3122590076821736,19,20000,15534
44,0.2340327302131156,18,20000,20000
35,0.10874217693148902,10,20000,20000
21,0.16712318707856566,20,13773,3371
13,0.47992171336925926,24,13773,5
15,0.26004496880291716,26,20000,0
35,0.20034964062162647,10,20000,20000
24,0.26071102117416195,17,13773,6359
31,0.38949425294980433,27,13773,4847
32,0.1700544682514344,7,20000,20000
44,0.08935306046630442,9,20000,20000
35,0.2924680591695239,26,20000,10374
19,0.3326020517405336,4,13773,9787
17,0.3563590014792748,23,13773,877
37,0.4409937953830648,6,20000,20000
2,0.18558706034455652,8,20000,779
22,0.0376774481144459,24,13773,2313
31,0.4791742918154711,26,13773,5690
44,0.2175059637187376,2,13773,13773
15,0.31162875483656566,23,20000,23
4,0.33315266156414614,22,20000,0
3,0.27325685435060176,5,20000,3367
20,0.10262876486813505,27,20000,85
39,0.37757152505807073,17,13773,13380
13,0.4018759871520408,15,13773,2185
38,0.2764877930087199,2,20000,20000
30,0.24428058029242078,5,20000,20000
13,0.05696909156399266,11,20000,5931
5,0.04197583074989192,12,20000,0
11,0.16978242278176436,8,20000,6411
15,0.15542307775869663,5,20000,11593
16,0.4768282254816356,2,20000,14235
44,0.3918113712217149,27,20000,15993
22,0.32996214762952997,2,20000,17832
13,0.25882404450880253,18,20000,1378
6,0.08368376536332567,11,13773,199
31,0.48922833609214195,6,13773,13773
14,0.187520349120105,8,13773,5594
43,0.0534628012236224,26,13773,10991
16,0.24689944785787304,9,20000,9397
40,0.4369990058065416,3,13773,13773
43,0.4436455008886647,10,13773,13773
33,0.005482958028223628,5,13773,13773
4,0.44314787237569986,13,13773,0
44,0.13574210874992926,27,13773,11205
26,0.019486181984211537,12,20000,13891
22,0.4238951351814372,6,13773,10963
39,0.43193337799410414,13,13773,13773
13,0.298115539921175,22,20000,165
14,0.2872168786481792,5,13773,7624
42,0.4065601363107097,14,20000,20000
32,0.3931547763551399,23,13773,6887
30,0.44505273672135204,2,20000,20000
34,0.27637372379835173,19,20000,15024
16,0.48382354636640434,5,20000,11920
27,0.4980734154666692,5,13773,13611
18,0.05827230499931629,9,13773,6995
22,0.42477187977706105,26,20000,2044
31,0.2499111288742945,21,20000,11247
39,0.19378316914991606,7,20000,20000
12,0.3065361549413575,5,20000,9452
19,0.027982778631003513,5,20000,13733
34,0.25323055938353994,12,20000,19446
4,0.43544528501333335,10,20000,367
8,0.1067307580694844,15,20000,0
28,0.21319494738471256,5,20000,19785
5,0.46974044385743774,14,20000,310
24,0.21428191890284864,7,13773,10970
30,0.17918381616619916,14,20000,15344
21,0.2202683240616891,26,13773,960
1,0.25972638325877817,4,20000,2697
44,0.3159956720657344,24,13773,12957
4,0.40034640045836556,8,20000,1987
26,0.22605110288215713,2,13773,13660
24,0.40874046754507015,12,20000,12555
7,0.2668603306760403,3,20000,7353
0,0.16924025518398883,6,20000,288
19,0.3289754140597071,25,13773,387
43,0.3588611273717457,23,20000,17932
22,0.27902448781474376,15,20000,9866
31,0.028307486567361706,14,20000,15796
10,0.08494143758041245,17,13773,284
38,0.1426488604451141,24,13773,9597
23,0.14131280297574655,16,20000,9591
10,0.3367104001234353,4,20000,9085
28,0.009174330836816291,7,13773,12969
25,0.37784088852475994,10,13773,10082
15,0.1326712374034666,4,20000,12344
34,0.1550109231080512,14,20000,17561
19,0.26395491397196214,14,20000,8051
2,0.10796280046947876,23,13773,0
0,0.4422356567877638,8,13773,239
0,0.04268438966328264,6,20000,696
16,0.22219118115053244,27,13773,0
1,0.424711134727445,9,13773,0
28,0.3079219472106179,9,20000,17536
19,0.14616475792131672,23,20000,1463
5,0.21038010388823036,8,20000,3237
7,0.3533471901712573,20,13773,0
28,0.48663037168194967,8,13773,12005
32,0.44656935918971674,24,20000,9211
2,0.1712164041911884,5,13773,1785
34,0.49909893964392876,11,13773,13773
4,0.001752331765529136,14,13773,91
26,0.013814877904207545,5,13773,12419
43,0.4119202575855969,20,20000,19631
11,0.09973134341652601,11,13773,3620
19,0.03038463419812043,8,20000,11534
44,0.11857403661825111,6,13773,13773
19,0.2130500769904301,4,20000,14551
8,0.3652831352167024,23,13773,0
38,0.31216776327560275,23,20000,14584
3,0.11881060878021021,23,20000,0
18,0.2516352240502922,3,13773,9928
37,0.46310705269928437,12,13773,13773
26,0.40750388849187885,11,20000,14545
44,0.1615948924158967,24,13773,12030
42,0.49113228067784814,14,20000,20000
12,0.3543102002175655,8,20000,7015
12,0.03122467783339089,11,20000,5007
21,0.01758035664431934,5,20000,15769
27,0.08420397450501499,23,13773,4995
44,0.3639279340250734,21,13773,13389
21,0.09186946292121395,17,13773,5019
42,0.25574338460441676,21,13773,12873
18,0.04663006009041587,7,13773,8201
7,0.46044307891509756,10,20000,2520
7,0.17198030679178378,14,13773,0
41,0.4540660282803154,8,13773,13773
25,0.47243782095527215,19,13773,5730
25,0.0030643236568403953,15,20000,11296
22,0.23206759359936602,23,13773,2881
42,0.012328027853446444,6,13773,13773
12,0.4543463831514529,23,13773,232
27,0.2592037723672879,14,13773,8367
8,0.03747200634924841,25,13773,66
19,0.055138364138283436,9,20000,11788
18,0.19175451224636952,16,13773,4089
38,0.4701170964364447,20,13773,11944
11,0.34645457578404043,10,13773,3341
14,0.4338094330945662,7,20000,9070
30,0.18322832316998983,24,13773,5917
13,0.02160684977499916,26,13773,0
10,0.48715881860220706,15,20000,1584
25,0.008586495331184774,24,13773,3673
41,0.4738258265405445,11,20000,20000
26,0.18433871192457235,10,13773,11302
10,0.0050452025109407606,18,20000,0
37,0.34457861586225413,14,20000,20000
33,0.4902701520156771,18,20000,14791
42,0.48281286141879626,20,20000,19223
18,0.08046850560120922,14,13773,5127
5,0.09062390303307749,10,20000,1088
37,0.28276945730983005,2,20000,20000
41,0.3186524132141622,2,13773,13773
27,0.3697089568329328,6,13773,12997
0,0.09052518023607375,9,20000,0
34,0.47950354338221723,19,20000,15166
39,0.31936962814461894,5,13773,13773
7,0.4235234594352774,23,20000,0
6,0.2700328576420859,2,13773,5121
10,0.2071384237949413,16,13773,217
38,0.488591453297498,21,20000,16201
3,0.29106068540991803,5,13773,2689
24,0.43343679139958946,26,13773,2139
11,0.47664619818314496,10,20000,5359
25,0.3376773135043296,23,13773,4328
37,0.2744693392593375,25,13773,8987
11,0.0017554254553253101,27,20000,1043
42,0.020009820369502995,21,13773,12447
36,0.10042560802555817,11,13773,13773
23,0.09300421592799762,25,20000,3140
15,0.12737939759992267,16,13773,2574
12,0.1524673188488304,4,13773,6929
24,0.18003274677536413,3,13773,12873
3,0.21026884503443827,23,13773,375
10,0.049433169228007334,6,20000,6892
31,0.02118096597639102,25,13773,5075
